state_key,planner_kind,metric,common_candidates,candidate_pairs,concordant,discordant,both_tied,current_only_tied,shadow_only_tied,top_sets_overlap,top_sets_equal,current_top_size,shadow_top_size
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,R_worst,15,105,6,21,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,G_worst,15,105,6,21,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,sampled_cert_score,15,105,67,32,0,0,6,False,False,1,3
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,D_worst,15,105,0,27,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,R_worst,15,105,0,27,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,G_worst,15,105,0,27,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,sampled_cert_score,15,105,64,19,0,0,22,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,D_worst,14,91,0,0,6,0,85,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,R_worst,14,91,0,0,6,0,85,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,G_worst,14,91,0,0,6,0,85,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,sampled_cert_score,14,91,60,6,6,0,19,True,True,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,sampled_cert_score,15,105,70,27,0,0,8,False,False,1,3
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,D_worst,15,105,9,18,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,R_worst,15,105,9,18,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,G_worst,15,105,9,18,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,sampled_cert_score,15,105,53,37,0,0,15,True,False,1,3
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,sampled_cert_score,15,105,33,35,0,0,37,False,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,sampled_cert_score,15,105,73,26,0,0,6,False,False,1,2
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,D_worst,15,105,4,10,0,0,91,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,R_worst,15,105,4,10,0,0,91,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,G_worst,15,105,4,10,0,0,91,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,sampled_cert_score,15,105,59,17,0,0,29,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=q4_active,q4_active,D_worst,15,105,5,9,0,0,91,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=q4_active,q4_active,R_worst,15,105,5,9,0,0,91,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=q4_active,q4_active,G_worst,15,105,5,9,0,0,91,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=q4_active,q4_active,sampled_cert_score,15,105,64,25,0,0,16,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=q4_active,q4_active,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=q4_active,q4_active,sampled_cert_score,15,105,69,24,0,0,12,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,sampled_cert_score,15,105,63,15,0,0,27,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,D_worst,15,105,12,15,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,R_worst,15,105,12,15,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,G_worst,15,105,12,15,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,sampled_cert_score,15,105,58,14,0,0,33,True,False,1,3
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,D_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,R_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,G_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,sampled_cert_score,15,105,49,20,0,0,36,True,False,1,7
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,D_worst,15,105,37,23,0,0,45,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,R_worst,15,105,37,23,0,0,45,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,G_worst,15,105,37,23,0,0,45,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,sampled_cert_score,15,105,72,24,0,0,9,False,False,1,3
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,sampled_cert_score,15,105,31,27,0,0,47,False,False,1,2
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,D_worst,15,105,0,0,1,0,104,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,R_worst,15,105,0,0,1,0,104,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,G_worst,15,105,0,0,1,0,104,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,sampled_cert_score,15,105,88,4,1,0,12,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,D_worst,14,91,0,0,0,0,91,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,R_worst,14,91,0,0,0,0,91,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,G_worst,14,91,0,0,0,0,91,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,sampled_cert_score,14,91,51,10,0,0,30,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,D_worst,15,105,45,5,15,0,40,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,R_worst,15,105,45,5,15,0,40,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,G_worst,15,105,44,0,15,0,46,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,sampled_cert_score,15,105,74,0,15,0,16,True,False,1,6
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,certified_completion_cost,4,6,0,6,0,0,0,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=18/planner=q4_active,q4_active,D_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=18/planner=q4_active,q4_active,R_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=18/planner=q4_active,q4_active,G_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=18/planner=q4_active,q4_active,sampled_cert_score,15,105,63,35,0,0,7,False,False,1,2
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=18/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=18/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=19/planner=q4_active,q4_active,D_worst,14,91,0,0,0,0,91,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=19/planner=q4_active,q4_active,R_worst,14,91,0,0,0,0,91,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=19/planner=q4_active,q4_active,G_worst,14,91,0,0,0,0,91,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=19/planner=q4_active,q4_active,sampled_cert_score,14,91,71,8,0,0,12,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=19/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=19/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=20/planner=q4_active,q4_active,D_worst,14,91,0,0,6,0,85,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=20/planner=q4_active,q4_active,R_worst,14,91,0,0,6,0,85,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=20/planner=q4_active,q4_active,G_worst,14,91,0,0,6,0,85,True,False,1,14
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=20/planner=q4_active,q4_active,sampled_cert_score,14,91,67,8,6,0,10,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=20/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=20/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=21/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=21/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=21/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=21/planner=q4_active,q4_active,sampled_cert_score,15,105,63,6,0,0,36,True,False,1,9
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=21/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=21/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=22/planner=q4_active,q4_active,D_worst,15,105,44,6,0,0,55,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=22/planner=q4_active,q4_active,R_worst,15,105,44,6,0,0,55,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=22/planner=q4_active,q4_active,G_worst,15,105,44,0,0,0,61,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=22/planner=q4_active,q4_active,sampled_cert_score,15,105,86,8,0,0,11,True,False,1,4
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=22/planner=q4_active,q4_active,certified_completion_cost,4,6,0,6,0,0,0,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=22/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=23/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=23/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=23/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=23/planner=q4_active,q4_active,sampled_cert_score,15,105,63,5,0,0,37,True,False,1,7
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=23/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=23/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=24/planner=q4_active,q4_active,D_worst,15,105,55,5,15,0,30,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=24/planner=q4_active,q4_active,R_worst,15,105,55,5,15,0,30,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=24/planner=q4_active,q4_active,G_worst,15,105,50,0,15,0,40,True,False,1,5
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=24/planner=q4_active,q4_active,sampled_cert_score,15,105,74,0,15,0,16,True,False,1,6
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=24/planner=q4_active,q4_active,certified_completion_cost,5,10,5,5,0,0,0,False,False,1,1
q4_0003_P4_diagnostic_v1_grid_v1_nccp/state=24/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,D_worst,15,105,1,26,0,0,78,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,R_worst,15,105,1,26,0,0,78,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,G_worst,15,105,1,26,0,0,78,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,sampled_cert_score,15,105,83,13,0,0,9,False,False,1,3
q4_0004_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,D_worst,15,105,0,14,0,0,91,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,R_worst,15,105,0,14,0,0,91,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,G_worst,15,105,0,14,0,0,91,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,sampled_cert_score,15,105,51,22,0,0,32,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0004_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0004_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0004_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,sampled_cert_score,15,105,7,60,0,0,38,False,False,1,2
q4_0004_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,D_worst,15,105,1,13,0,0,91,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,R_worst,15,105,1,13,0,0,91,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,G_worst,15,105,1,13,0,0,91,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,sampled_cert_score,15,105,76,19,0,0,10,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,D_worst,15,105,11,28,0,0,66,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,R_worst,15,105,11,28,0,0,66,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,G_worst,15,105,11,27,0,0,67,False,False,1,2
q4_0004_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,sampled_cert_score,15,105,39,15,0,0,51,True,False,1,10
q4_0004_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,certified_completion_cost,2,1,0,1,0,0,0,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0004_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0004_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0004_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,sampled_cert_score,15,105,61,12,0,0,32,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0004_P4_diagnostic_v1_grid_v1/state=6/planner=diagnostic_v1,diagnostic_v1,D_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0004_P4_diagnostic_v1_grid_v1/state=6/planner=diagnostic_v1,diagnostic_v1,R_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0004_P4_diagnostic_v1_grid_v1/state=6/planner=diagnostic_v1,diagnostic_v1,G_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0004_P4_diagnostic_v1_grid_v1/state=6/planner=diagnostic_v1,diagnostic_v1,sampled_cert_score,4,6,1,2,0,0,3,False,False,1,1
q4_0004_P4_diagnostic_v1_grid_v1/state=6/planner=diagnostic_v1,diagnostic_v1,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
